zone,,1
Normandy.,1
Norman.,1
Norman,1
Nor,16
None,,1
None,2
No.,2
No,,25
No,18
Niobe,,1
Niggard,1
Next,,1
New,1
Never,8
Nero,1
Neptune's,2
Nemean,1
Neither,,1
Neither,1
Near,1
Nay,,22
Nay,4
Nature's,1
Nature,1
My,75
Mutes,,1
Must,5
Murther?,1
Murther,2
Much,1
Mousetrap.',1
Mother,,4
Most,12
Moreover,1
More,6
Monday,1
Mine,,1
Mine,2
Mincing,1
Millions,1
Mighty,-You,1
Might,,1
Might,1
Methought,2
Methinks,1
Messengers,,1
Messenger.,2
Messenger,1
Mess.,3
Mercury,1
Meet,2
Meantime,1
May;,1
May!,1
May,7
Masters,,1
Mass,,1
Mars,,1
Mars's,1
Marry,,7
Mark.,1
Mark,5
Marcellus?,1
Marcellus.,4
Marcellus,,4
Marcellus!,1
Marcellus,1
Mar.,31
Man,1
Making,1
Makes,3
Make,10
Majesty;,1
Majesty.,3
Majesty,,2
Majesty,6
Majesties,2
Madness,1
Madam,,5
Mad,4
Lucianus.,1
Lucianus,,1
Luc.,1
Love?,1
Lost,1
Lords.,1
Lords,,2
Lords,3
Lord.],1
Lord.,4
Lord,,2
Lord,13
Looks,1
Looking,1
Look,,2
Look,14
Longer,,1
Long,2
Lo,,2
Lives,1
List,,1
Like,7
Lights,,1
Letters,,1
Lethe,1
Let's,5
Let,43
Lest,1
Lends,1
Led,1
Leave,4
Leaps,1
Lay,2
Last,,1
Last,1
Larded,2
Lamound.,1
Laertes].,1
Laertes],1
Laertes?,6
Laertes;,1
Laertes.,7
Laertes,,16
Laertes',1
Laertes!,1
Laertes,9
Laer.,62
Lady,,3
Lady,1
Know,1
King],1
King?,3
King.,116
King-,1
King,,13
King's,5
King!,1
King,34
Kettledrums.,1
Keeps,1
Keep,2
Julius,2
Judgment!,1
Jove,2
John-a-dreams,,1
Jephthah?,1
Jephthah,,2
Itself,1
Italian.,1
It,61
Israel,,1
Is't,3
Is,28
Into,4
Infects,1
Indeed?,1
Indeed,,8
Indeed,1
In,38
Importing,3
Imperious,1
Impart.,1
Illo,,1
Ilium,,1
If,,1
If't,2
If,51
IV.,4
III.,4
II.,6
I?,1
I.,9
I,,14
I'll,56
I!,4
I,523
Hyrcanian,1
Hyperion's,1
Hyperion,1
Hymen,1
Hurts,1
Hunts,1
Hum,,1
Hum!,1
Howe'er,1
How,58
Horatio],2
Horatio?,2
Horatio.],2
Horatio.,11
Horatio,,15
Horatio!-,1
Horatio!,5
Horatio,8
Hor.,108
Hor,1
Honour'd,,1
Honest,,1
Holla,,1
Holds,1
Holding,1
Hold,,1
Hold,5
Hoist,1
Ho,,2
Ho!,1
His,18
Himself,1
Hillo,,1
Highness;,1
High,1
Hide,1
Hic,1
Herod.,1
Here,,4
Here's,6
Here,9
Hercules.,1
Hercules,2
Her,8
Help,,2
Hecuba.,1
Hecuba,,1
Hecuba!,1
Hecuba,1
Hecate's,1
Heavens,1
Heaven's,1
Heaven,4
Heartily,1
Hear,1
Head,1
He.,1
He,,1
He's,3
He,51
Hazard,1
Having,1
Have,16
Hautboys,1
Hath,8
Haste,1
Hast,1
Has,1
Hark,1
Happy,1
Happily,1
Haply,1
Hamlet].,1
Hamlet],3
Hamlet?,6
Hamlet;,2
Hamlet:,1
Hamlet.],2
Hamlet.',1
Hamlet.,25
Hamlet,,27
Hamlet's.],1
Hamlet's,9
Hamlet!,6
Hamlet,28
Ham.,358
Half,1
Hail,1
Hadst,1
Had,7
Ha,,1
Ha!,1
HAMLET.',2
HAMLET,,1
Guildenstern].,1
Guildenstern],2
Guildenstern?,1
Guildenstern.],1
Guildenstern.,10
Guildenstern-,1
Guildenstern,,5
Guildenstern!,2
Guildenstern,6
Guil.,29
Guard,1
Grows,1
Grop'd,1
Grief,1
Greeks.,1
Grating,1
Grapple,1
Gracious,,1
Grace,2
Govern,1
Goodman,1
Good.,1
Good,26
Gonzago.,1
Gonzago's,1
Gonzago'?,1
Gonzago,1
Goes,2
God?,1
God.,1
God-a-mercy.,1
God,,6
God's,3
God!,4
God,16
Go,,7
Go,15
Giving,2
Gives,1
Given,1
Give,,1
Give,21
Gis,1
Ghost.,20
Ghost,7
Getrude,,1
Get,5
Gertrude?,1
Gertrude.,3
Gertrude,,9
Gertrude,1
Gentlemen.,2
Gentlemen,,1
Gentlemen!,1
Gentleman.],1
Gentleman.,1
Gentleman,,1
Gent.,2
Full,1
From,11
Friends,2
Friend,,1
Frenchman,1
French,,1
French,4
Free,1
Francisco.,1
Francisco,,2
France;,2
France,3
Fran.,8
Frailty,,1
Foul,1
Forward,,1
Forty,1
Fortune?,1
Fortune's,4
Fortune!,1
Fortune,1
Fortinbras;,2
Fortinbras.,3
Fortinbras,,6
Fortinbras,4
Forth,1
Fort.,4
Form,1
Forgive,1
Fore,1
Fordo,1
For.,2
For,,1
For,69
Followers.],1
Follow,5
Folded,1
Flourish.,3
Flourish,1
Fix'd,1
First].,1
First,,1
First,1
Finger'd,1
Finding,1
Fie!,1
Fie,2
Fell,2
Feeds,1
Fear,1
Father.,1
Father,1
Farewell.,8
Farewell,,3
Farewell!,1
Fare,4
Fall'n,1
Fall,1
Faith,,6
Eyes,1
Extorted,1
Exposing,1
Exit.,17
Exit,10
Exeunt.,12
Exeunt,19
Excitements,1
Exchange,1
Excellent,,1
Excellent,1
Exceedingly,,1
Examples,1
Every,1
Everlasting,1
Even,8
Ere,2
Enter,66
Enquire,1
English,2
England?,2
England;,2
England.,3
England-,1
England,,3
England's,1
England!,2
England,7
Elsinore?,2
Elsinore.,21
Else,1
Ecstasy?,1
Eats,1
Ears,1
Each,3
END,1
E'en,3
Drum,,1
Drown'd,,1
Drown'd!,1
Drinks.,1
Drink,1
Dramatis,1
Drabbing.,1
Doubt,2
Doth,4
Dost,5
Doom'd,1
Does,3
Do,,1
Do,26
Divided,1
Diseases,1
Discomfort,1
Disasters,1
Directly,1
Dies.,2
Dies,2
Didst,1
Dido,,1
Did,13
Devoutly,1
Devis'd,1
Devil,1
Depriv'd,1
Denmark?-,1
Denmark?,2
Denmark.,7
Denmark,,3
Denmark's,3
Denmark,9
Delver!,1
Deliberate,1
Delay,1
Death,,2
Dear,1
Dead.,1
Dead,1
Dar'd,1
Danskers,1
Danish.,1
Danish,5
Dangerous,1
Dane.,4
Dane,,1
Dane,1
Damon,1
DENMARK,1
Cyclops',1
Cut,1
Custom,1
Cudgel,1
Cry,1
Cries,1
Craves,1
Cousin,1
Could,6
Couch,1
Costly,1
Cornelius.,2
Cornelius,],1
Cornelius,,2
Cor.,,1
Convert,1
Contagious,1
Contagion,1
Consent,1
Conscience,1
Conjures,1
Confound,1
Confess,1
Confederate,1
Conception,1
Conceit,2
Compounded,1
Comes,1
Come.,2
Come,,25
Come,10
Com'st',1
Colours,,1
Collected,1
Colleagued,1
Cock,,1
Clowns,,2
Clown.],1
Clown.,33
Claudius,,2
Claudio;,1
Clamb'ring,1
Christians,,1
Christian,,1
Christian,4
Charity,,1
Chamberlain.,1
Castle.,15
Carve,1
Carrying,,1
Captain].,1
Captain.,1
Captain,,1
Capt.,7
Caps,,1
Capitol;,1
Canst,1
Cannot,1
Can,3
Came,1
Calmly,,1
Calls,1
Call,1
Cain's,1
Caesar;,1
Caesar,,1
By'r,1
By,19
Buzz,,1
Buys,1
But,,14
But,115
Burn,1
Brutus,1
Bring,5
Brief,1
Breathing,1
Break,3
Bow,,1
Both.,8
Both,5
Bloody,1
Blasting,1
Blasted,1
Black,1
Bid,1
Beware,1
Between,2
Bestow,1
Bestial,1
Besides,,1
Bernardo],1
Bernardo?,1
Bernardo.,1
Bernardo,,2
Bernardo),1
Bernardo!,1
Bernardo,2
Ber.],1
Ber.,19
Belike,1
Believe,3
Being,3
Behind,2
Begin,,1
Beggar,1
Before,4
Been,2
Becomes,1
Bears,1
Bear't,1
Bear,1
Be,17
Barbary,2
Baptista.,1
Bak'd,1
Ay,,34
Ay,2
Away,,1
Away!,2
Awake,1
Attends,1
Attendants].,3
Attendants.],2
Attendants.,2
Attendants,2
Attendant.],1
Attendant.,2
At,12
Assure,1
Assume,1
As,70
Art,2
Aroused,1
Army,1
Armed,1
Arm'd,,2
Arm,1
Argal,,2
Are,10
Appears,1
Antiquity,1
Answer,,1
Another,4
Anon,,1
Anon,1
Angels,1
And,,14
And,259
An,6
Among,1
Ambassadors.,2
Ambassadors,,1
Ambassador.,1
Am,2
Almost,1
All.,6
All's,1
All,12
Alexander,5
Alas,,9
Alack,,3
Aha!,1
Aha,1
Ah,,2
Against,4
After,3
Affront,1
Affection?,1
Admit,1
Adieu.,1
Adieu,,2
Addicted,1
Adam's,1
Adam,1
Acts,1
Act,1
According,1
Abuses,1
Absent,1
About,,1
About,2
Aboard,,1
AEneas',1
ACT,4
A,87
?,2
1.,6
-,1
(would,1
(within),3
(with,1
(which,1
(whereto,1
(so,1
(sings),4
(reads,1
(not,2
(like,1
(lawful,1
(have,1
(for,1
(first,1
(as,6
(Unless,1
(Things,1
(They,1
(Sings),5
(O,2
(My,1
(Marcellus,1
(Hey,1
(For,2
(As,3
'would',1
'while,1
'twould,1
'twixt,2
'twill,3
'twere-,1
'twere,,2
'twere,5
'tween,1
'twas,1
'tis,,1
'tis,35
't,1
'should',1
'seems.',1
's,1
'one.',1
'not,1
'gentleman'-,1
'gainst,3
'friend,',1
'friend,1
'em?,2
'closes,2
'beautified',1
'alone.',1
'a'mercy,1
'a',1
'a,9
'Well,,1
'We,1
'Twill,1
'Twere,4
'Twas,2
'To,1
'Tis,36
'Thus,1
'This,2
'Thine,1
'There,1
'The,5
'That,1
'Swounds,,2
'So,1
'Sblood,,2
'Run,1
'One,1
'O,1
'Now,1
'Naked!',1
'Mobled,1
'Man,1
'Lord,1
'Let,1
'Laertes,1
'It,1
'In,1
'If,1
'I,3
'Horatio,,1
'He,1
'HAMLET.',1
'Good,2
'Gainst,1
'Forgive,1
'For,1
'Doubt,1
'Choose,1
'By-and-by',1
'But,1
'Before,1
'As,1
'Anon,1
'And,1
'Adieu,,1
'A-down,1
'A,5
''Tis,1
&c.',1
